key,image_id,url,description,weight,predicted_weight,absolute_error
ppf8hc,ddb88e9f-bf1c-4010-9d5a-1181e9cbe810,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ddb88e9f-bf1c-4010-9d5a-1181e9cbe810,ketchup,11.0,15,4.0
ppf8hc,ddb88e9f-bf1c-4010-9d5a-1181e9cbe810,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ddb88e9f-bf1c-4010-9d5a-1181e9cbe810,mayonnaise,8.0,15,7.0
ppf8hc,7ba1f50a-fb62-4e65-89ea-a193ab96c0db,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7ba1f50a-fb62-4e65-89ea-a193ab96c0db,crème caramel,115.0,120,5.0
ppf8hc,461f252c-4af5-4088-8ec9-5aa30c8271d2,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/461f252c-4af5-4088-8ec9-5aa30c8271d2,tresse au beurré,78.0,60,18.0
ppf8hc,461f252c-4af5-4088-8ec9-5aa30c8271d2,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/461f252c-4af5-4088-8ec9-5aa30c8271d2,mayonnaise avec moutarde,8.0,5,3.0
ppf8hc,461f252c-4af5-4088-8ec9-5aa30c8271d2,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/461f252c-4af5-4088-8ec9-5aa30c8271d2,blanc de poulet,54.0,50,4.0
ppf8hc,4d1a0ceb-44d4-4b29-a078-882c95362816,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d1a0ceb-44d4-4b29-a078-882c95362816,tresse au beurre,97.0,90,7.0
ppf8hc,4d1a0ceb-44d4-4b29-a078-882c95362816,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d1a0ceb-44d4-4b29-a078-882c95362816,pâte à tartiner au chocolat,19.0,30,11.0
ppf8hc,6d3f507b-ebd7-4be8-94ae-830fb1133ead,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/6d3f507b-ebd7-4be8-94ae-830fb1133ead,thé vert,277.0,250,27.0
ppf8hc,02128e06-2d08-40a0-a134-8f726ade4910,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/02128e06-2d08-40a0-a134-8f726ade4910,mangue fraîche,81.0,120,39.0
ppf8hc,ab73a92d-e2b8-41ed-b24c-9a71a70e004a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ab73a92d-e2b8-41ed-b24c-9a71a70e004a,noix de cajou,30.0,30,0.0
ppf8hc,9bb80314-91ca-43ce-b1a7-ea63406dd500,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9bb80314-91ca-43ce-b1a7-ea63406dd500,filet de poulet,136.0,120,16.0
ppf8hc,9bb80314-91ca-43ce-b1a7-ea63406dd500,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9bb80314-91ca-43ce-b1a7-ea63406dd500,pâtes,135.0,180,45.0
ppf8hc,9bb80314-91ca-43ce-b1a7-ea63406dd500,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9bb80314-91ca-43ce-b1a7-ea63406dd500,gruyère,23.0,15,8.0
ppf8hc,9bb80314-91ca-43ce-b1a7-ea63406dd500,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9bb80314-91ca-43ce-b1a7-ea63406dd500,ketchup,11.0,15,4.0
ppf8hc,9bb80314-91ca-43ce-b1a7-ea63406dd500,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9bb80314-91ca-43ce-b1a7-ea63406dd500,mayonnaise,6.0,15,9.0
ppf8hc,bd4a56f1-0ae0-4536-8a91-7021c0f47548,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bd4a56f1-0ae0-4536-8a91-7021c0f47548,salade verte,22.0,25,3.0
ppf8hc,bd4a56f1-0ae0-4536-8a91-7021c0f47548,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bd4a56f1-0ae0-4536-8a91-7021c0f47548,vinaigrette,10.0,10,0.0
ppf8hc,8bfe28c5-50fd-4c8b-b169-254186b0524b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8bfe28c5-50fd-4c8b-b169-254186b0524b,chocolat noir crémant,21.0,20,1.0
ppf8hc,2833b10a-52c7-409b-ad86-f6147c323f9e,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2833b10a-52c7-409b-ad86-f6147c323f9e,risotto aux asperges,210.0,250,40.0
ppf8hc,2833b10a-52c7-409b-ad86-f6147c323f9e,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2833b10a-52c7-409b-ad86-f6147c323f9e,parmesan,14.0,10,4.0
ppf8hc,827e94bc-8fb2-4649-a583-047bf1d578da,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/827e94bc-8fb2-4649-a583-047bf1d578da,biscuits,40.0,40,0.0
ppf8hc,104945fb-5bd2-431c-a232-fc8d6146ac8d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/104945fb-5bd2-431c-a232-fc8d6146ac8d,pain,97.0,60,37.0
ppf8hc,104945fb-5bd2-431c-a232-fc8d6146ac8d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/104945fb-5bd2-431c-a232-fc8d6146ac8d,pâte à tartiner au chocolat,12.0,20,8.0
ppf8hc,6a80dbfb-53c8-48e9-882a-ba7f60d757a4,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/6a80dbfb-53c8-48e9-882a-ba7f60d757a4,thé,284.0,250,34.0
ppf8hc,6a80dbfb-53c8-48e9-882a-ba7f60d757a4,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/6a80dbfb-53c8-48e9-882a-ba7f60d757a4,frites,50.0,0,50.0
ppf8hc,6a80dbfb-53c8-48e9-882a-ba7f60d757a4,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/6a80dbfb-53c8-48e9-882a-ba7f60d757a4,poulet,98.0,0,98.0
ppf8hc,23f4f81e-7390-4022-bb0f-d99b4083e270,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/23f4f81e-7390-4022-bb0f-d99b4083e270,yogourt moka,180.0,125,55.0
ppf8hc,9c8fc2f7-062d-4701-885c-184a8d501c5b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9c8fc2f7-062d-4701-885c-184a8d501c5b,"salade verte, oeufs",54.0,80,26.0
ppf8hc,fa24ac3d-41bd-47e9-899a-26fab1d92362,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fa24ac3d-41bd-47e9-899a-26fab1d92362,frites,46.0,85,39.0
ppf8hc,fa24ac3d-41bd-47e9-899a-26fab1d92362,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fa24ac3d-41bd-47e9-899a-26fab1d92362,poulet,32.0,40,8.0
ppf8hc,aca7588d-1492-42cf-a99f-1e4580ee4519,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/aca7588d-1492-42cf-a99f-1e4580ee4519,chips provençales,9.0,15,6.0
ppf8hc,3c9a53ea-be1d-4421-a631-450c4263e07a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3c9a53ea-be1d-4421-a631-450c4263e07a,brochettes de poulet,46.0,80,34.0
ppf8hc,3c9a53ea-be1d-4421-a631-450c4263e07a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3c9a53ea-be1d-4421-a631-450c4263e07a,mais,96.0,90,6.0
ppf8hc,3c9a53ea-be1d-4421-a631-450c4263e07a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3c9a53ea-be1d-4421-a631-450c4263e07a,poivrons,18.0,30,12.0
ppf8hc,3c9a53ea-be1d-4421-a631-450c4263e07a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3c9a53ea-be1d-4421-a631-450c4263e07a,chips,21.0,40,19.0
ppf8hc,0f125347-e590-4f41-ba0e-ffd810afad09,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0f125347-e590-4f41-ba0e-ffd810afad09,poulet,64.0,50,14.0
ppf8hc,0f125347-e590-4f41-ba0e-ffd810afad09,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0f125347-e590-4f41-ba0e-ffd810afad09,poivrons,34.0,25,9.0
ppf8hc,4791b05e-091d-47c9-bbd2-b039612d92c2,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4791b05e-091d-47c9-bbd2-b039612d92c2,vin blanc,49.0,150,101.0
ppf8hc,07035729-894a-40af-9b93-aaced5256c94,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/07035729-894a-40af-9b93-aaced5256c94,jus d'orange,100.0,100,0.0
ppf8hc,ea440ae1-9672-4131-a371-29735bab4284,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ea440ae1-9672-4131-a371-29735bab4284,thé,360.0,250,110.0
ppf8hc,5495e975-cddc-4f5d-b496-a3e51d50cf86,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/5495e975-cddc-4f5d-b496-a3e51d50cf86,pain,106.0,90,16.0
ppf8hc,5495e975-cddc-4f5d-b496-a3e51d50cf86,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/5495e975-cddc-4f5d-b496-a3e51d50cf86,pâte à tartiner au chocolat,15.0,25,10.0
ppf8hc,398550dd-4f76-4c6b-ba6a-8a2fedd9dc97,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/398550dd-4f76-4c6b-ba6a-8a2fedd9dc97,pâte sauce tomate et viande hachée,229.0,350,121.0
ppf8hc,398550dd-4f76-4c6b-ba6a-8a2fedd9dc97,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/398550dd-4f76-4c6b-ba6a-8a2fedd9dc97,gruyère,17.0,25,8.0
ppf8hc,9b6c62f6-4f81-4ec4-989f-ce06be0b6e9d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9b6c62f6-4f81-4ec4-989f-ce06be0b6e9d,salade de carottes,94.0,150,56.0
ppf8hc,9b6c62f6-4f81-4ec4-989f-ce06be0b6e9d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/9b6c62f6-4f81-4ec4-989f-ce06be0b6e9d,vinaigrette,16.0,10,6.0
ppf8hc,1f4e4ef5-f0c4-469c-a2fc-e3f2687ba01f,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/1f4e4ef5-f0c4-469c-a2fc-e3f2687ba01f,chocolat noir,29.0,15,14.0
ppf8hc,8dca3244-36f9-4d15-a9a4-394773f59aab,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8dca3244-36f9-4d15-a9a4-394773f59aab,compote de pommes,152.0,150,2.0
ppf8hc,67a7b618-09c9-4beb-a43c-4bbc1f9e4cbc,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/67a7b618-09c9-4beb-a43c-4bbc1f9e4cbc,cracotte craquinette fraise,35.0,0,35.0
ppf8hc,e03b3ea3-43b7-4ad7-bd37-3bd97084b955,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e03b3ea3-43b7-4ad7-bd37-3bd97084b955,tomate cerise,32.0,0,32.0
ppf8hc,ec73fad9-d93a-459b-a22b-af1051a9bd21,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ec73fad9-d93a-459b-a22b-af1051a9bd21,bière blanche,192.0,250,58.0
ppf8hc,7e81c5ce-4e03-49fb-93d4-0aca33571c65,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7e81c5ce-4e03-49fb-93d4-0aca33571c65,filet de canard,80.0,90,10.0
ppf8hc,7e81c5ce-4e03-49fb-93d4-0aca33571c65,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7e81c5ce-4e03-49fb-93d4-0aca33571c65,saucisse,30.0,40,10.0
ppf8hc,7e81c5ce-4e03-49fb-93d4-0aca33571c65,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7e81c5ce-4e03-49fb-93d4-0aca33571c65,salade de carottes,51.0,80,29.0
ppf8hc,7e81c5ce-4e03-49fb-93d4-0aca33571c65,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7e81c5ce-4e03-49fb-93d4-0aca33571c65,salade de pâtes,73.0,90,17.0
ppf8hc,0dd585cb-01fc-46ce-ba68-63b5667be3b7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0dd585cb-01fc-46ce-ba68-63b5667be3b7,aubergine,19.0,35,16.0
ppf8hc,0dd585cb-01fc-46ce-ba68-63b5667be3b7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0dd585cb-01fc-46ce-ba68-63b5667be3b7,poulet,33.0,35,2.0
ppf8hc,fd92611a-9a03-4e50-b78d-88023991aeb7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fd92611a-9a03-4e50-b78d-88023991aeb7,pain,62.0,40,22.0
ppf8hc,fd92611a-9a03-4e50-b78d-88023991aeb7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fd92611a-9a03-4e50-b78d-88023991aeb7,pâte à tartiner au chocolat,18.0,15,3.0
ppf8hc,fed2ec81-08ac-4ddd-af67-3b044ca536f7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fed2ec81-08ac-4ddd-af67-3b044ca536f7,jus d'orange,161.0,200,39.0
ppf8hc,fed2ec81-08ac-4ddd-af67-3b044ca536f7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/fed2ec81-08ac-4ddd-af67-3b044ca536f7,fraises,62.0,120,58.0
ppf8hc,20278196-6f72-42bf-9b65-cbe5f4a6718f,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/20278196-6f72-42bf-9b65-cbe5f4a6718f,pain,63.0,80,17.0
ppf8hc,2d798449-e3c7-4b6e-9f74-d788f51b5ce7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7,salade verte,30.0,40,10.0
ppf8hc,2d798449-e3c7-4b6e-9f74-d788f51b5ce7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7,oeufs,108.0,100,8.0
ppf8hc,2d798449-e3c7-4b6e-9f74-d788f51b5ce7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7,comcombre,33.0,40,7.0
ppf8hc,2d798449-e3c7-4b6e-9f74-d788f51b5ce7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2d798449-e3c7-4b6e-9f74-d788f51b5ce7,maréchal,15.0,15,0.0
ppf8hc,48c4aaf7-9456-4d6f-b013-873b6d7d63c8,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/48c4aaf7-9456-4d6f-b013-873b6d7d63c8,salade de carottes,59.0,120,61.0
ppf8hc,48c4aaf7-9456-4d6f-b013-873b6d7d63c8,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/48c4aaf7-9456-4d6f-b013-873b6d7d63c8,crème de balsamique,7.0,10,3.0
ppf8hc,df64be33-7643-439d-b7e4-862f84614682,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/df64be33-7643-439d-b7e4-862f84614682,fraises,179.0,150,29.0
ppf8hc,149b1207-b42e-47a9-bd9d-a641aef6ffa6,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/149b1207-b42e-47a9-bd9d-a641aef6ffa6,chocolat noir,20.0,20,0.0
ppf8hc,c6893ed9-4c47-4e2c-9216-227fe5977237,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/c6893ed9-4c47-4e2c-9216-227fe5977237,pain,138.0,120,18.0
ppf8hc,c6893ed9-4c47-4e2c-9216-227fe5977237,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/c6893ed9-4c47-4e2c-9216-227fe5977237,beurre,9.0,10,1.0
ppf8hc,c6893ed9-4c47-4e2c-9216-227fe5977237,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/c6893ed9-4c47-4e2c-9216-227fe5977237,jambon,46.0,40,6.0
ppf8hc,c6893ed9-4c47-4e2c-9216-227fe5977237,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/c6893ed9-4c47-4e2c-9216-227fe5977237,cornichons,10.0,15,5.0
ppf8hc,306a507c-a746-4e6b-bdd5-ef8e5aa4f7dc,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/306a507c-a746-4e6b-bdd5-ef8e5aa4f7dc,thé,290.0,250,40.0
ppf8hc,81cd8c1f-7614-4a96-bd24-ba89908675ff,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/81cd8c1f-7614-4a96-bd24-ba89908675ff,pomme,141.0,180,39.0
ppf8hc,8558ccd5-6346-4e72-8263-f3e9c80d7597,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8558ccd5-6346-4e72-8263-f3e9c80d7597,kinder,21.0,21,0.0
ppf8hc,e006559d-62c1-44d4-8a5c-ba881c44c149,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e006559d-62c1-44d4-8a5c-ba881c44c149,galette au sarrasin,50.0,120,70.0
ppf8hc,e006559d-62c1-44d4-8a5c-ba881c44c149,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e006559d-62c1-44d4-8a5c-ba881c44c149,gruyère,44.0,20,24.0
ppf8hc,e006559d-62c1-44d4-8a5c-ba881c44c149,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e006559d-62c1-44d4-8a5c-ba881c44c149,jambon blanc,46.0,30,16.0
ppf8hc,e006559d-62c1-44d4-8a5c-ba881c44c149,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e006559d-62c1-44d4-8a5c-ba881c44c149,oeuf,54.0,60,6.0
ppf8hc,e91d6cd3-288e-4e1b-8f24-a92850e02b54,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e91d6cd3-288e-4e1b-8f24-a92850e02b54,pain,72.0,80,8.0
ppf8hc,e91d6cd3-288e-4e1b-8f24-a92850e02b54,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/e91d6cd3-288e-4e1b-8f24-a92850e02b54,pâte à tartiner au chocolat,25.0,25,0.0
ppf8hc,789eb978-51f5-4eda-8004-3a181caa0811,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/789eb978-51f5-4eda-8004-3a181caa0811,jus d'orange,170.0,200,30.0
ppf8hc,789eb978-51f5-4eda-8004-3a181caa0811,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/789eb978-51f5-4eda-8004-3a181caa0811,compote de pommes,81.0,150,69.0
ppf8hc,7c7d7932-0ffe-47e1-83e9-2289044511e5,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7c7d7932-0ffe-47e1-83e9-2289044511e5,spaghetti,217.0,200,17.0
ppf8hc,7c7d7932-0ffe-47e1-83e9-2289044511e5,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7c7d7932-0ffe-47e1-83e9-2289044511e5,pesto,53.0,40,13.0
ppf8hc,7c7d7932-0ffe-47e1-83e9-2289044511e5,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/7c7d7932-0ffe-47e1-83e9-2289044511e5,gruyère,45.0,10,35.0
ppf8hc,1af5d4ff-9633-44b1-96d6-887426c71a4b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/1af5d4ff-9633-44b1-96d6-887426c71a4b,pomme,142.0,180,38.0
ppf8hc,8e41cb6e-2550-426d-8f53-d67235992b79,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8e41cb6e-2550-426d-8f53-d67235992b79,chocolat noir,21.0,25,4.0
ppf8hc,8155f43d-34a0-4b8f-b57c-9c17b005eacb,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8155f43d-34a0-4b8f-b57c-9c17b005eacb,thé,276.0,2,274.0
ppf8hc,4ccdc8b5-42a8-4ce8-8e57-3dee0e718ee2,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4ccdc8b5-42a8-4ce8-8e57-3dee0e718ee2,cracotte craquinette,17.0,8,9.0
ppf8hc,d5d1b6ed-fe80-4296-b470-2023b8956b95,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/d5d1b6ed-fe80-4296-b470-2023b8956b95,bière,328.0,250,78.0
ppf8hc,2963eb36-b975-492c-9ee4-ec888757d45a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2963eb36-b975-492c-9ee4-ec888757d45a,pizza,577.0,450,127.0
ppf8hc,f697ce48-4742-4e58-a44b-67e563c6653a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f697ce48-4742-4e58-a44b-67e563c6653a,gâche,62.0,80,18.0
ppf8hc,f697ce48-4742-4e58-a44b-67e563c6653a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f697ce48-4742-4e58-a44b-67e563c6653a,pâte à tartiner au chocolat,22.0,20,2.0
ppf8hc,f697ce48-4742-4e58-a44b-67e563c6653a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f697ce48-4742-4e58-a44b-67e563c6653a,jus d'orange,137.0,150,13.0
ppf8hc,2ec0aa51-56ff-46ad-90f8-db9e5a9be2d5,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/2ec0aa51-56ff-46ad-90f8-db9e5a9be2d5,salade verte,38.0,80,42.0
ppf8hc,0187458c-c94c-419d-80b0-61abb1920a7e,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/0187458c-c94c-419d-80b0-61abb1920a7e,salade de pomme de terre,188.0,180,8.0
ppf8hc,70207a71-e193-470d-9023-813de15fe202,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/70207a71-e193-470d-9023-813de15fe202,chocolat noir,16.0,10,6.0
ppf8hc,a5b2e3a2-95b9-4bbc-9b67-a20ebcac6ff7,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a5b2e3a2-95b9-4bbc-9b67-a20ebcac6ff7,yaourt moka,125.0,125,0.0
ppf8hc,3432c942-e94f-40d9-a2cb-20a8b9316883,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/3432c942-e94f-40d9-a2cb-20a8b9316883,torsade au pépite de chocolat,63.0,75,12.0
ppf8hc,4d4e6539-b86f-4019-b2aa-0c15dbce0667,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d4e6539-b86f-4019-b2aa-0c15dbce0667,pâtes carbonara,236.0,350,114.0
ppf8hc,4d4e6539-b86f-4019-b2aa-0c15dbce0667,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d4e6539-b86f-4019-b2aa-0c15dbce0667,gruyère,13.0,25,12.0
ppf8hc,4d4e6539-b86f-4019-b2aa-0c15dbce0667,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/4d4e6539-b86f-4019-b2aa-0c15dbce0667,pâte carbonara,82.0,250,168.0
ppf8hc,ffdb5f17-85f2-45e4-b19f-25d59724fa3a,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/ffdb5f17-85f2-45e4-b19f-25d59724fa3a,comcombre et vinaigrette,97.0,0,97.0
ppf8hc,85019d42-4261-4df1-82ad-a98e3391c231,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/85019d42-4261-4df1-82ad-a98e3391c231,tartelettes aux chocolats,57.0,0,57.0
ppf8hc,8e2ab1f4-8271-4112-8c2f-f399d360b591,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/8e2ab1f4-8271-4112-8c2f-f399d360b591,tartelettes aux fraises,55.0,90,35.0
ppf8hc,bb3c4df3-02a6-4c3c-ba00-f82398617f07,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bb3c4df3-02a6-4c3c-ba00-f82398617f07,tresse au beurre,96.0,90,6.0
ppf8hc,bb3c4df3-02a6-4c3c-ba00-f82398617f07,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bb3c4df3-02a6-4c3c-ba00-f82398617f07,pâte à tartiner au chocolat,20.0,30,10.0
ppf8hc,c3401d50-7251-4dd7-9416-6f4f9277805c,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/c3401d50-7251-4dd7-9416-6f4f9277805c,jus d'orange,171.0,200,29.0
ppf8hc,a171b602-f289-4978-81f8-95adbb5e4f7f,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a171b602-f289-4978-81f8-95adbb5e4f7f,vinaigrette,17.0,10,7.0
ppf8hc,a171b602-f289-4978-81f8-95adbb5e4f7f,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/a171b602-f289-4978-81f8-95adbb5e4f7f,comcombre,103.0,80,23.0
ppf8hc,86beec68-e480-4eb6-9704-484700b62945,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/86beec68-e480-4eb6-9704-484700b62945,pâtes sauce tomate,246.0,300,54.0
ppf8hc,1f280cd7-2448-47d9-a198-235eb8d19e29,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/1f280cd7-2448-47d9-a198-235eb8d19e29,chocolat noir,18.0,15,3.0
ppf8hc,36e64b0a-25c7-4ede-86ab-f571502c9f2d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/36e64b0a-25c7-4ede-86ab-f571502c9f2d,noix de cajou,25.0,35,10.0
ppf8hc,bfd79fcd-95ad-4e79-86c2-b3ea477a9d81,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bfd79fcd-95ad-4e79-86c2-b3ea477a9d81,gressins sésame,21.0,30,9.0
ppf8hc,bfd79fcd-95ad-4e79-86c2-b3ea477a9d81,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/bfd79fcd-95ad-4e79-86c2-b3ea477a9d81,gressins sésame,21.0,30,9.0
ppf8hc,f3337fd9-3578-4c7f-9384-bd7ee642348b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b,pomme de terre au four,172.0,150,22.0
ppf8hc,f3337fd9-3578-4c7f-9384-bd7ee642348b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b,poivrons,43.0,45,2.0
ppf8hc,f3337fd9-3578-4c7f-9384-bd7ee642348b,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/f3337fd9-3578-4c7f-9384-bd7ee642348b,ketchup,22.0,25,3.0
ppf8hc,b17f93e7-6ddf-44d2-a34a-dad6cecf6c3d,https://www.myfoodrepo.org/api/v1/subjects/ppf8hc/dish_media/b17f93e7-6ddf-44d2-a34a-dad6cecf6c3d,chocolat noir,21.0,25,4.0
